訂單編號,顧客姓名,購買次數,訂單日期,訂單時間,宅配地址(縣),訂單來源,訂單金額,訂購數量,運費,綜合巧克力禮盒,柴燒黑糖巧克力,100%無糖巧克力磚,95%巧克力磚,85%巧克力磚,75%巧克力磚,65%巧克力磚,紅藜巧克力BAR,牛奶巧克力BAR,洛神花巧克力BAR,杏仁巧克力豆,天然可可豆茶,95%黑巧克力冰淇淋,烘培可可豆,杏仁可可瓦片,海鹽巧克力BAR,花生巧克力BAR,抹茶拿鐵生巧克力,經典生巧克力,65%巧克力禮盒,75%巧克力禮盒,85%巧克力禮盒,95%巧克力禮盒,草莓季限定款巧克力禮盒
975,鍾沐勻,3,2021/9/4,,嘉義市,品牌官網,5736,13,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1
1281,盧國濱,14,2021/9/4,,金門縣,推薦分潤,4428,11,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0
1438,謝岱融,11,2021/9/4,,臺中市,LINE,2640,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
1459,劉華融,9,2021/9/4,,新竹市,FB,3669,11,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1466,劉華融,11,2021/9/4,,新北市,推薦分潤,4986,10,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1
1565,李佩臻,17,2021/9/4,,臺北市,FB,3547,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1592,陳雅玲,4,2021/9/4,,嘉義縣,LINE,5797,14,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
766,羅子琦,7,2021/9/5,,嘉義市,推薦分潤,4498,11,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1098,邱秀菊,4,2021/9/5,,新竹市,FB,3229,9,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
1109,王秀玲,9,2021/9/5,,金門縣,品牌官網,4738,12,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
339,林靚昕,5,2021/9/6,,新竹市,品牌官網,3628,8,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1373,許永朋,7,2021/9/6,,臺中市,品牌官網,6187,15,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1575,李佩臻,8,2021/9/6,,新竹縣,推薦分潤,4577,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0
243,戴甄慧,8,2021/9/7,09:49,台中市,品牌官網,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,吳瑤玲,6,2021/9/7,,基隆市,LINE,5147,13,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
726,陳怡紋,9,2021/9/7,,高雄市,FB,5637,14,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1
1447,詹賀盛,8,2021/9/7,,彰化縣,FB,5217,13,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1
235,毛婉馨,2,2021/9/8,17:51,台南市,品牌官網,1240,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
417,吳秋燕,5,2021/9/8,,連江縣,FB,5487,15,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
812,許婉菱,4,2021/9/8,,雲林縣,品牌官網,4368,11,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
1255,林宜靜,7,2021/9/8,,連江縣,推薦分潤,3348,7,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1261,張湘羚,5,2021/9/8,,花蓮縣,FB,3969,12,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
1138,李沛錞,6,2021/9/9,,新竹市,品牌官網,4067,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
1200,宋秉紋,4,2021/9/9,,屏東縣,FB,3198,9,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
900,許婉菱,6,2021/9/10,,澎湖縣,FB,3699,11,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
1101,張杏如,8,2021/9/10,,金門縣,品牌官網,2830,9,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1205,鄭哲智,7,2021/9/10,,嘉義市,品牌官網,5926,14,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1
1534,羅曉芬,19,2021/9/10,,臺北市,FB,2738,7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
616,秦嘉翎,8,2021/9/11,,臺北市,LINE,4049,11,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
662,吳旻桓,4,2021/9/11,,雲林縣,LINE,4538,11,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
1096,游雲雅,11,2021/9/11,,金門縣,LINE,3988,10,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
1120,潘思綺,9,2021/9/11,,花蓮縣,FB,3848,10,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1249,林漢昌,5,2021/9/11,,桃園市,FB,5846,13,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1
419,劉書瑾,13,2021/9/12,,基隆市,品牌官網,5527,13,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0
244,黃瑋翔,7,2021/9/13,22:17,屏東縣,品牌官網,850,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467,陳怡紋,5,2021/9/13,,宜蘭縣,推薦分潤,3469,9,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
1076,董昭男,7,2021/9/13,,臺中市,推薦分潤,4698,11,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
533,黃振德,11,2021/9/14,,彰化縣,FB,4528,10,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1108,林靚昕,10,2021/9/14,,高雄市,品牌官網,4619,14,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
653,蕭幼蘋,7,2021/9/15,,宜蘭縣,LINE,5027,11,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
1504,秦嘉翎,7,2021/9/15,,臺北市,品牌官網,7766,18,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1
1627,詹賀盛,3,2021/9/15,,連江縣,FB,5217,13,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
307,何讚美,6,2021/9/16,,彰化縣,LINE,4089,10,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
386,孫佳華,5,2021/9/16,,連江縣,推薦分潤,5667,13,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1
1165,吳昱瑄,5,2021/9/16,,花蓮縣,LINE,5836,11,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
622,詹賀盛,6,2021/9/17,,基隆市,品牌官網,5467,11,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
645,伯承宗,7,2021/9/17,,高雄市,品牌官網,3839,11,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0
920,莊旻諺,8,2021/9/17,,彰化縣,品牌官網,7626,18,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1
1031,盧國濱,7,2021/9/17,,桃園市,品牌官網,2899,9,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1072,唐翊,3,2021/9/17,,新北市,推薦分潤,5636,13,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
323,劉華融,7,2021/9/18,,新北市,LINE,4448,11,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
442,林宜靜,9,2021/9/18,,新竹縣,推薦分潤,3339,10,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
638,吳秋燕,9,2021/9/18,,新北市,LINE,3747,9,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
1653,李沛錞,5,2021/9/18,,澎湖縣,FB,6136,12,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
465,蕭幼蘋,7,2021/9/19,,南投縣,品牌官網,5447,13,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
711,江文章,18,2021/9/19,,彰化縣,品牌官網,5488,14,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1
786,秦嘉翎,10,2021/9/19,,嘉義市,品牌官網,6167,15,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
1371,李佩臻,3,2021/9/19,,花蓮縣,FB,4887,12,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1
607,劉華融,5,2021/9/20,,金門縣,LINE,2739,9,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1144,陳惠娟,6,2021/9/20,,新竹縣,品牌官網,4798,13,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
960,王琬婷,7,2021/9/21,,花蓮縣,推薦分潤,3140,10,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
1636,邱啓芳,4,2021/9/21,,連江縣,品牌官網,4828,12,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
1276,Paul Wu,9,2021/9/22,,金門縣,LINE,5677,14,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1456,林漢昌,7,2021/9/22,,澎湖縣,FB,6396,15,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1
1495,邱秀菊,10,2021/9/22,,臺中市,FB,5169,15,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1525,林香伶,4,2021/9/22,,桃園市,品牌官網,3988,10,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1578,林大欽,7,2021/9/22,,高雄市,FB,3648,9,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
683,許淑鈴,9,2021/9/23,,臺南市,LINE,4248,11,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
737,林衣緹,7,2021/9/23,,苗栗縣,FB,4678,11,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
760,蔡月桃,16,2021/9/24,,嘉義縣,LINE,4649,14,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
1401,陳雅雯,7,2021/9/24,,桃園市,推薦分潤,2849,9,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
802,陳煜棠,16,2021/9/25,,臺南市,推薦分潤,5777,15,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1
1025,陳怡紋,3,2021/9/25,,宜蘭縣,品牌官網,5218,14,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1
1181,吳建宜,7,2021/9/25,,高雄市,FB,5847,14,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1
245,張卲慈,3,2021/9/26,22:07,南投縣,品牌官網,1060,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,孫佳華,7,2021/9/26,,宜蘭縣,品牌官網,5017,12,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0
1409,許左岸,11,2021/9/26,,南投縣,LINE,3688,10,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1
1574,鄭哲智,7,2021/9/26,,臺中市,推薦分潤,4827,11,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
1639,孫佳華,10,2021/9/26,,嘉義市,推薦分潤,4178,11,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
1189,傅偉茹,5,2021/9/27,,基隆市,品牌官網,4047,9,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1445,江文章,7,2021/9/27,,屏東縣,品牌官網,3838,9,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
1453,吳麗慧,8,2021/9/27,,金門縣,品牌官網,4979,13,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
517,呂沂伶,10,2021/9/28,,苗栗縣,LINE,3778,9,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
565,盧國濱,4,2021/9/28,,新竹縣,LINE,5387,13,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
831,吳旻桓,9,2021/9/28,,新竹市,FB,7315,15,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1313,陳雅雯,6,2021/9/28,,連江縣,LINE,3098,7,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
357,許淑鈴,6,2021/9/29,,臺北市,FB,5617,12,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
855,吳旻桓,11,2021/9/29,,澎湖縣,LINE,3888,10,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1
915,洪佩琪,5,2021/9/29,,新北市,品牌官網,5378,14,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
1164,盧國濱,5,2021/9/29,,臺北市,LINE,4547,11,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1394,許哲彰,9,2021/9/29,,金門縣,LINE,5916,14,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
798,江文章,11,2021/9/30,,桃園市,FB,5998,15,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
803,王書屏,6,2021/9/30,,屏東縣,推薦分潤,3088,7,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
879,陳雅玲,17,2021/9/30,,宜蘭縣,品牌官網,6517,15,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
1324,周詠訓,4,2021/9/30,,基隆市,推薦分潤,4330,14,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
1071,陳淑貞,11,2021/10/1,,彰化縣,LINE,5437,14,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1
1449,邱啓芳,7,2021/10/1,,苗栗縣,LINE,6317,14,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
1582,唐翊,12,2021/10/1,,臺中市,LINE,6196,13,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0
394,朱致群,4,2021/10/2,,臺東縣,品牌官網,6376,14,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1
406,陳雅雯,5,2021/10/2,,澎湖縣,FB,3349,8,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
450,陳雅雯,10,2021/10/2,,基隆市,FB,5437,13,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
454,許永朋,8,2021/10/2,,新竹市,FB,3769,11,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
498,林宜靜,18,2021/10/2,,連江縣,推薦分潤,5867,14,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0
515,田慶山,4,2021/10/2,,桃園市,推薦分潤,5137,12,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
1366,陳世賢,13,2021/10/2,,嘉義縣,品牌官網,5418,15,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
1412,邱啓芳,5,2021/10/2,,雲林縣,LINE,6677,15,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0
1560,朱致群,5,2021/10/2,,嘉義縣,推薦分潤,4837,12,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
488,林靜微,9,2021/10/3,,嘉義縣,推薦分潤,5977,15,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1
808,曾盈嘉,8,2021/10/3,,宜蘭縣,品牌官網,6237,16,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1
1451,吳旻桓,9,2021/10/3,,臺中市,推薦分潤,6077,15,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
343,丁志豪,6,2021/10/4,,南投縣,品牌官網,6616,14,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
346,洪佩琪,8,2021/10/4,,新竹市,LINE,4848,13,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
1231,陳雅玲,8,2021/10/5,,臺南市,LINE,4378,12,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1
724,陳世賢,6,2021/10/6,,金門縣,品牌官網,4847,11,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1
546,張元溢,19,2021/10/7,,新竹縣,品牌官網,5887,14,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1
246,張淑屏,5,2021/10/8,14:53,彰化縣,品牌官網,1160,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
385,許婉菱,4,2021/10/8,,嘉義縣,FB,4797,12,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1
393,頂秋雯,18,2021/10/8,,新竹縣,品牌官網,4289,14,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1
671,盧國濱,7,2021/10/8,,南投縣,品牌官網,6276,14,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1
1339,洪大幽,8,2021/10/8,,新竹市,FB,5446,12,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
1397,丁志豪,8,2021/10/8,,嘉義縣,品牌官網,6867,17,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
877,曾盈嘉,5,2021/10/9,,嘉義縣,推薦分潤,5986,13,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1
1117,吳瑤玲,10,2021/10/9,,嘉義縣,推薦分潤,5087,13,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
1123,李佩臻,4,2021/10/9,,嘉義市,品牌官網,4989,13,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
1290,謝岱融,4,2021/10/9,,宜蘭縣,推薦分潤,4648,12,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
247,秋語安,6,2021/10/10,00:26,高雄市,品牌官網,1060,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,林美均,4,2021/10/10,,澎湖縣,推薦分潤,4347,10,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
390,張元溢,7,2021/10/10,,宜蘭縣,LINE,3279,9,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
819,葉紋豪,5,2021/10/10,,臺北市,推薦分潤,5916,12,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0
1051,林明原,7,2021/10/10,,宜蘭縣,FB,4528,12,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0
248,莊立奇,9,2021/10/11,15:46,台南市,品牌官網,1660,5,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,傅偉茹,3,2021/10/11,,南投縣,品牌官網,5988,15,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
337,伯承宗,5,2021/10/11,,嘉義市,品牌官網,7176,17,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
714,周詠訓,17,2021/10/12,,高雄市,FB,6246,14,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
838,劉華融,4,2021/10/12,,高雄市,FB,4947,11,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
931,呂沂伶,10,2021/10/12,,澎湖縣,FB,5188,12,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0
1233,秦嘉翎,7,2021/10/12,,嘉義縣,品牌官網,4268,11,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1505,羅子琦,12,2021/10/12,,宜蘭縣,推薦分潤,4198,12,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
552,許淑鈴,6,2021/10/13,,嘉義市,LINE,3339,9,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
556,孫佳華,5,2021/10/13,,苗栗縣,推薦分潤,3637,9,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1
586,吳瑤玲,4,2021/10/13,,基隆市,LINE,2880,10,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
769,呂展志,5,2021/10/13,,嘉義市,FB,3698,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
1015,李沛錞,5,2021/10/13,,基隆市,LINE,5986,14,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1
1433,林香伶,6,2021/10/13,,雲林縣,LINE,4869,15,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1
1458,頂秋雯,5,2021/10/13,,桃園市,LINE,4637,11,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1
1568,吳雅莉,6,2021/10/13,,屏東縣,LINE,5078,14,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
249,許峯銓,8,2021/10/14,00:34,新北市,FB,2700,9,0,0,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,洪佩琪,25,2021/10/14,,澎湖縣,品牌官網,6835,15,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
1091,林靜微,12,2021/10/14,,新北市,推薦分潤,3839,12,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1
1398,王琬婷,5,2021/10/14,,桃園市,推薦分潤,5747,15,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
1503,周詠訓,8,2021/10/14,,臺南市,品牌官網,2949,10,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
940,田慶山,7,2021/10/15,,苗栗縣,FB,2050,7,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1223,羅子琦,8,2021/10/15,,花蓮縣,LINE,4068,9,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
631,田慶山,7,2021/10/16,,屏東縣,品牌官網,6565,14,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1
974,孫佳華,10,2021/10/16,,花蓮縣,LINE,3399,9,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
1001,陳惠娟,11,2021/10/17,,連江縣,FB,4689,14,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
1004,頂秋雯,6,2021/10/17,,新竹市,FB,6295,12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1
1020,吳昱瑄,7,2021/10/17,,新竹市,FB,3639,10,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
250,劉洵綺,25,2021/10/18,15:32,臺中市,品牌官網,4000,14,0,0,0,2,2,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1213,林明原,6,2021/10/18,,連江縣,LINE,4238,11,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
1332,許哲彰,6,2021/10/18,,臺中市,品牌官網,4977,12,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1
